740	2.58278
741	2.57872
742	2.57794
743	2.57888
744	2.57748
745	2.57888
746	2.57624
747	2.58011
748	2.58017
749	2.57584
750	2.57971
751	2.57936
752	2.57870
753	2.57689
754	2.58096
755	2.58172
756	2.57963
757	2.57835
758	2.58028
759	2.57835
760	2.57499
761	2.57725
762	2.58007
763	2.57832
764	2.58385
765	2.58409
766	2.58186
767	2.57793
768	2.57881
769	2.58259
770	2.57899
771	2.57913
772	2.58064
773	2.57502
774	2.57757
775	2.57533
776	2.57761
777	2.58180
778	2.57577
779	2.57936
780	2.57568
781	2.57301
782	2.58255
783	2.58232
784	2.57448
785	2.57735
786	2.57752
787	2.57559
788	2.57803
789	2.58056
790	2.57723
791	2.57587
792	2.57721
793	2.57574
794	2.57450
795	2.57925
796	2.57480
797	2.57604
798	2.57437
799	2.57550
800	2.57536
801	2.57179
802	2.57674
803	2.57830
804	2.57120
805	2.57629
806	2.57731
807	2.57740
808	2.57386
809	2.57693
810	2.57711
811	2.57184
812	2.57135
813	2.57693
814	2.57474
815	2.57490
816	2.56918
817	2.57124
818	2.57683
819	2.57372
820	2.57578
821	2.57535
822	2.57733
823	2.57463
824	2.57910
825	2.57558
826	2.57778
827	2.57469
828	2.57149
829	2.57074
830	2.57404
831	2.58052
832	2.57682
833	2.57278
834	2.57348
835	2.57708
836	2.57615
837	2.57312
838	2.57327
839	2.57716
840	2.57249
841	2.56928
842	2.57176
843	2.57439
844	2.57792
845	2.57357
846	2.57273
847	2.57692
848	2.58110
849	2.57281
850	2.57306
851	2.56978
852	2.57306
853	2.56502
854	2.57125
855	2.57566
856	2.57885
857	2.57453
858	2.57047
859	2.57145
860	2.57427
861	2.57195
862	2.57117
863	2.57272
864	2.57249
865	2.57433
866	2.57552
867	2.57244
868	2.57220
869	2.57161
870	2.57080
871	2.57507
872	2.57487
873	2.57179
874	2.57520
875	2.57313
876	2.57200
877	2.57111
878	2.56890
879	2.57643
880	2.56810
881	2.57274
882	2.57361
